2024-03-26 18:15:47,417 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\1020418.json
2024-03-26 18:15:47,428 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\4e87fd5eb9adc34574880ed08ad802d1.txt
2024-03-26 18:32:48,736 - DEBUG: Writing tag: wing claws, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: wings, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: by bear-box_doodletimes, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: by bearbox_doodletimes, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: by berox, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: dota, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: mythology, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: dragon, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: scalie, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: 2015, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: blue and white, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: hi res, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: monochrome, 
2024-03-26 18:32:48,736 - DEBUG: Writing tag: restricted palette, 
2024-03-26 18:32:48,737 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\773196.json
2024-03-26 18:32:48,740 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\bf2f1fd0723406dd0dfa3942903f3f37.txt
2024-03-26 18:32:48,740 - DEBUG: Writing tag: 4 toes, 
2024-03-26 18:32:48,740 - DEBUG: Writing tag: anisodactyl, 
2024-03-26 18:32:48,740 - DEBUG: Writing tag: anus, 
2024-03-26 18:32:48,740 - DEBUG: Writing tag: bedroom eyes, 
2024-03-26 18:32:48,740 - DEBUG: Writing tag: butt, 
2024-03-26 18:32:48,740 - DEBUG: Writing tag: feet, 
2024-03-26 18:32:48,740 - DEBUG: Writing tag: female, 
2024-03-26 18:32:48,740 - DEBUG: Writing tag: feral, 
2024-03-26 18:32:48,740 - DEBUG: Writing tag: genitals, 
2024-03-26 18:32:48,740 - DEBUG: Writing tag: half-closed eyes, 
2024-03-26 18:32:48,740 - DEBUG: Writing tag: hindpaw, 
2024-03-26 18:32:48,740 - DEBUG: Writing tag: membrane \(anatomy\), 
2024-03-26 18:32:48,740 - DEBUG: Writing tag: membranous wings, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: narrowed eyes, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: paws, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: presenting, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: presenting hindquarters, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: presenting pussy, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: pussy, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: seductive, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: solo, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: spread legs, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: spreading, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: tail, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: toes, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: wings, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: by mashcr, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: by nahyon, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: dota, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: mythology, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:32:48,741 - DEBUG: Writing tag: dragon, 
2024-03-26 18:32:48,742 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:32:48,742 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:32:48,742 - DEBUG: Writing tag: scalie, 
2024-03-26 18:32:48,742 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:32:48,742 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:32:48,742 - DEBUG: Writing tag: collaboration, 
2024-03-26 18:32:48,742 - DEBUG: Writing tag: hi res, 
2024-03-26 18:32:48,742 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\874555.json
2024-03-26 18:32:48,744 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\1bd3537bf896c14c1b120ac96dbcdc3c.txt
2024-03-26 18:32:48,744 - DEBUG: Writing tag: black background, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: blue body, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: blue claws, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: blue eyes, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: blue fur, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: blue scales, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: butt, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: claws, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: clitoris, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: crouching, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: female, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: feral, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: fur, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: genitals, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: looking back, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: membrane \(anatomy\), 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: membranous wings, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: nude, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: open mouth, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: pussy, 
2024-03-26 18:32:48,744 - DEBUG: Writing tag: raised tail, 
2024-03-26 18:32:48,745 - DEBUG: Writing tag: rear view, 
2024-03-26 18:32:48,745 - DEBUG: Writing tag: scales, 
2024-03-26 18:32:48,745 - DEBUG: Writing tag: seductive, 
2024-03-26 18:32:48,745 - DEBUG: Writing tag: simple background, 
2024-03-26 18:32:48,745 - DEBUG: Writing tag: solo, 
2024-03-26 18:32:48,745 - DEBUG: Writing tag: spikes, 
2024-03-26 18:32:48,745 - DEBUG: Writing tag: tail, 
2024-03-26 18:32:48,745 - DEBUG: Writing tag: teeth, 
2024-03-26 18:32:48,745 - DEBUG: Writing tag: toe claws, 
2024-03-26 18:32:48,745 - DEBUG: Writing tag: wings, 
2024-03-26 18:32:48,745 - DEBUG: Writing tag: by hawkilla, 
2024-03-26 18:32:48,745 - DEBUG: Writing tag: dota, 
2024-03-26 18:32:48,745 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:32:48,745 - DEBUG: Writing tag: mythology, 
2024-03-26 18:32:48,745 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:32:48,745 - DEBUG: Writing tag: dragon, 
2024-03-26 18:32:48,745 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:32:48,746 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:32:48,746 - DEBUG: Writing tag: scalie, 
2024-03-26 18:32:48,746 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:32:48,746 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:32:48,746 - DEBUG: Writing tag: 2016, 
2024-03-26 18:32:48,746 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\899418.json
2024-03-26 18:32:48,748 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\683f85f40a7e57c99d86f8d837683260.txt
2024-03-26 18:32:48,748 - DEBUG: Writing tag: anthro, 
2024-03-26 18:32:48,748 - DEBUG: Writing tag: anthrofied, 
2024-03-26 18:32:48,748 - DEBUG: Writing tag: areola, 
2024-03-26 18:32:48,748 - DEBUG: Writing tag: bedroom eyes, 
2024-03-26 18:32:48,748 - DEBUG: Writing tag: belly scales, 
2024-03-26 18:32:48,748 - DEBUG: Writing tag: big breasts, 
2024-03-26 18:32:48,748 - DEBUG: Writing tag: big butt, 
2024-03-26 18:32:48,748 - DEBUG: Writing tag: biped, 
2024-03-26 18:32:48,748 - DEBUG: Writing tag: blue body, 
2024-03-26 18:32:48,748 - DEBUG: Writing tag: blue eyes, 
2024-03-26 18:32:48,748 - DEBUG: Writing tag: blue fur, 
2024-03-26 18:32:48,748 - DEBUG: Writing tag: blue hair, 
2024-03-26 18:32:48,748 - DEBUG: Writing tag: blue nipples, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: blue scales, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: blue tail, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: breasts, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: butt, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: butt pose, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: claws, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: curvy figure, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: fangs, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: female, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: fur, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: glowing, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: glowing eyes, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: grin, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: hair, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: half-closed eyes, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: hand on hip, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: long hair, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: looking back, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: membrane \(anatomy\), 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: membranous wings, 
2024-03-26 18:32:48,749 - DEBUG: Writing tag: muscular, 
2024-03-26 18:32:48,750 - DEBUG: Writing tag: muscular anthro, 
2024-03-26 18:32:48,750 - DEBUG: Writing tag: muscular female, 
2024-03-26 18:32:48,750 - DEBUG: Writing tag: muscular thighs, 
2024-03-26 18:32:48,750 - DEBUG: Writing tag: narrowed eyes, 
2024-03-26 18:32:48,750 - DEBUG: Writing tag: nipples, 
2024-03-26 18:32:48,750 - DEBUG: Writing tag: non-mammal breasts, 
2024-03-26 18:32:48,750 - DEBUG: Writing tag: nude, 
2024-03-26 18:32:48,750 - DEBUG: Writing tag: pinup, 
2024-03-26 18:32:48,750 - DEBUG: Writing tag: pose, 
2024-03-26 18:32:48,750 - DEBUG: Writing tag: rear view, 
2024-03-26 18:32:48,750 - DEBUG: Writing tag: scales, 
2024-03-26 18:32:48,750 - DEBUG: Writing tag: seductive, 
2024-03-26 18:32:48,750 - DEBUG: Writing tag: sharp teeth, 
2024-03-26 18:32:48,750 - DEBUG: Writing tag: side boob, 
2024-03-26 18:32:48,750 - DEBUG: Writing tag: smile, 
2024-03-26 18:32:48,750 - DEBUG: Writing tag: solo, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: spiked tail, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: spikes, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: spikes \(anatomy\), 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: standing, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: tail, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: teeth, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: text, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: thick tail, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: thick thighs, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: voluptuous, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: wide hips, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: wings, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: by doomthewolf, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: dota, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: mythology, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: dragon, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: furred dragon, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: scalie, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: 2016, 
2024-03-26 18:32:48,751 - DEBUG: Writing tag: digital media \(artwork\), 
2024-03-26 18:32:48,752 - DEBUG: Writing tag: hi res, 
2024-03-26 18:32:48,752 - DEBUG: Writing tag: shaded, 
2024-03-26 18:32:48,752 - DEBUG: Writing tag: url, 
2024-03-26 18:32:48,753 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\988394.json
2024-03-26 18:32:48,756 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_auroth_the_winter_wyvern\c83477e278268426cd39ee8031878c6e.txt
2024-03-26 18:32:48,756 - DEBUG: Writing tag: anthro, 
2024-03-26 18:32:48,756 - DEBUG: Writing tag: anthrofied, 
2024-03-26 18:32:48,756 - DEBUG: Writing tag: blue body, 
2024-03-26 18:32:48,756 - DEBUG: Writing tag: blue eyes, 
2024-03-26 18:32:48,756 - DEBUG: Writing tag: blue hair, 
2024-03-26 18:32:48,756 - DEBUG: Writing tag: blue scales, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: blue teeth, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: breasts, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: featureless breasts, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: female, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: grey background, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: hair, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: long hair, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: non-mammal breasts, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: nude, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: scales, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: sharp teeth, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: simple background, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: solo, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: teeth, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: by hawkilla, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: dota, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: european mythology, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: mythology, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: auroth the winter wyvern, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: dragon, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: mythological creature, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: mythological scalie, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: scalie, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: western dragon, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: wyvern, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: 2016, 
2024-03-26 18:32:48,757 - DEBUG: Writing tag: hi res, 
2024-03-26 18:32:48,760 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_realistic\29209.json
2024-03-26 18:32:48,762 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_realistic\441e95f17163856adbcdee6b1b2cb433.txt
2024-03-26 18:32:48,762 - DEBUG: Writing tag: animal genitalia, 
2024-03-26 18:32:48,762 - DEBUG: Writing tag: animal pussy, 
2024-03-26 18:32:48,762 - DEBUG: Writing tag: anus, 
2024-03-26 18:32:48,762 - DEBUG: Writing tag: black anus, 
2024-03-26 18:32:48,762 - DEBUG: Writing tag: black body, 
2024-03-26 18:32:48,762 - DEBUG: Writing tag: black claws, 
2024-03-26 18:32:48,762 - DEBUG: Writing tag: black fur, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: black nose, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: brown body, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: brown eyes, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: brown fur, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: butt, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: canine genitalia, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: canine pussy, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: claws, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: collar, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: detailed background, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: detailed fur, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: dewlap \(anatomy\), 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: female, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: feral, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: floppy ears, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: forest, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: fur, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: genitals, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: glistening, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: glistening eyes, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: grass, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: group, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: jowls, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: light, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: light beam, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:32:48,763 - DEBUG: Writing tag: mouth closed, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: multicolored body, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: multicolored fur, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: outside, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: paws, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: pink anus, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: pink pussy, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: plant, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: pussy, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: raised tail, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: realistic, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: short fur, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: short tail, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: shrub, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: sunbeam, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: sunlight, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: tree, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: trio, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: wrinkles, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: blp, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: canid, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: canine, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: canis, 
2024-03-26 18:32:48,764 - DEBUG: Writing tag: domestic dog, 
2024-03-26 18:32:48,765 - DEBUG: Writing tag: mammal, 
2024-03-26 18:32:48,765 - DEBUG: Writing tag: mastiff, 
2024-03-26 18:32:48,765 - DEBUG: Writing tag: molosser, 
2024-03-26 18:32:48,765 - DEBUG: Writing tag: absurd res, 
2024-03-26 18:32:48,765 - DEBUG: Writing tag: attempted signature, 
2024-03-26 18:32:48,765 - DEBUG: Writing tag: detailed, 
2024-03-26 18:32:48,765 - DEBUG: Writing tag: hi res, 
2024-03-26 18:32:48,765 - DEBUG: Writing tag: lighting, 
2024-03-26 18:32:48,766 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_realistic\29954.json
2024-03-26 18:32:48,769 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_realistic\7af8f639c59f0276970a3b476778c9a5.txt
2024-03-26 18:32:48,769 - DEBUG: Writing tag: animal genitalia, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: animal pussy, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: anus, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: big ears, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: black nose, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: black pawpads, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: black pussy, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: brown eyes, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: butt, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: canine pussy, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: cheek tuft, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: day, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: detailed background, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: detailed fur, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: ears up, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: facial tuft, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: female, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: feral, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: flower, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: forest, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: fur, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: genitals, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: glistening, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: glistening eyes, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: grey body, 
2024-03-26 18:32:48,769 - DEBUG: Writing tag: grey fur, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: inner ear fluff, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: light, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: multicolored body, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: multicolored fur, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: outside, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: pawpads, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: pink anus, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: plant, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: presenting, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: presenting hindquarters, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: pussy, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: raised tail, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: realistic, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: rock, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: slim, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: solo, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: sunlight, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: tan body, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: tan fur, 
2024-03-26 18:32:48,770 - DEBUG: Writing tag: three-quarter view, 
2024-03-26 18:32:48,771 - DEBUG: Writing tag: tree, 
2024-03-26 18:32:48,771 - DEBUG: Writing tag: tuft, 
2024-03-26 18:32:48,771 - DEBUG: Writing tag: white body, 
2024-03-26 18:32:48,771 - DEBUG: Writing tag: white fur, 
2024-03-26 18:32:48,771 - DEBUG: Writing tag: y anus, 
2024-03-26 18:32:48,771 - DEBUG: Writing tag: blp, 
2024-03-26 18:32:48,771 - DEBUG: Writing tag: canid, 
2024-03-26 18:32:48,771 - DEBUG: Writing tag: canine, 
2024-03-26 18:32:48,772 - DEBUG: Writing tag: canis, 
2024-03-26 18:32:48,772 - DEBUG: Writing tag: coyote, 
2024-03-26 18:32:48,772 - DEBUG: Writing tag: mammal, 
2024-03-26 18:32:48,772 - DEBUG: Writing tag: absurd res, 
2024-03-26 18:32:48,772 - DEBUG: Writing tag: detailed, 
2024-03-26 18:32:48,772 - DEBUG: Writing tag: hi res, 
2024-03-26 18:32:48,772 - DEBUG: Writing tag: lighting, 
2024-03-26 18:32:48,774 - DEBUG: Processing file: C:\Users\kade\Desktop\training_dir_staging\1_tibetan_sand_fox\2158069.json
2024-03-26 18:32:48,776 - DEBUG: Creating caption file: C:\Users\kade\Desktop\training_dir_staging\1_tibetan_sand_fox\73036189d69d46bceed4634edfdeffc1.txt
2024-03-26 18:32:48,776 - DEBUG: Writing tag: anthro, 
2024-03-26 18:32:48,776 - DEBUG: Writing tag: bottomwear, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: brown body, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: brown fur, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: claws, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: cleaver, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: clothed, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: clothing, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: collage, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: dipstick tail, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: female, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: footwear, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: fur, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: gradient background, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: half-closed eyes, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: hoodie, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: knife, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: legwear, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: looking at viewer, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: looking back, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: markings, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: melee weapon, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: multicolored tail, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: narrowed eyes, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: panties, 
2024-03-26 18:32:48,777 - DEBUG: Writing tag: panty shot, 
